0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Bayburt,0,1,0,3,3,3,3,3,3,3,1,0,5,5,5,2,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,4,4,4,4,4,1,1,0,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
Bilecik,0,0,2,2,2,2,0,7,7,7,7,3,3,1,1,1,0,10,10,10,4,4,4,4,1,1,0,6,6,2,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
Bingöl,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,4,1,1,0,10,10,10,10,4,4,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,14,6,6,6,6,6,6,6,6,6,6,6,6,2,0,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
Bitlis,0,0,2,2,2,2,0,0,8,8,3,1,0,13,13,13,13,13,6,6,6,6,6,6,6,6,6,2,2,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
Bolu,0,1,0,1,0,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,9,9,9,9,9,9,9,4,1,1,0,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,2,2,0,39,80
Burdur,0,0,1,0,4,4,4,4,4,4,4,4,1,0,6,6,6,6,2,2,2,0,7,7,7,7,7,7,7,7,3,3,1,0,22,22,22,22,22,22,22,22,22,22,10,10,10,10,4,4,4,4,1,1,0,28,28,28,28,28,28,28,28,28,28,13,13,6,2,2,2,0,72,72,72,72,72,72,72,72,72
Bursa,0,0,2,2,2,2,0,7,7,7,7,3,3,1,1,1,0,10,10,10,4,4,4,4,1,1,0,6,6,2,2,0,8,8,8,8,8,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,8,8,3,3,3,1,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
Denizli,0,0,1,0,4,4,4,4,4,4,4,4,1,0,6,6,6,6,2,2,2,0,7,7,7,7,7,7,7,7,3,3,1,0,22,22,22,22,22,22,22,22,22,22,10,10,10,10,4,4,4,4,1,1,0,55,55,55,55,55,55,55,27,27,27,27,27,13,6,6,6,6,6,2,0,75,75,75,75,75,75
Diyarbakır,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,4,1,1,0,10,10,10,10,4,4,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,14,6,6,6,6,6,6,6,6,6,6,6,6,2,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,77,77,77,77
Düzce,0,1,0,1,0,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,9,9,9,9,9,9,9,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,1,1,1,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Edirne,0,0,2,2,2,2,0,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,5,5,5,5,2,2,2,2,0,23,23,23,11,11,11,11,11,5,2,2,2,0,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
Elazığ,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,4,1,1,0,10,10,10,10,4,4,1,1,0,6,6,2,2,2,2,0,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,1,0,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,5,5,5,5,5,5,5,2,0,39
Erzincan,0,1,0,3,3,3,3,3,3,3,1,0,5,5,5,2,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,4,4,4,4,4,1,1,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
Erzurum,0,1,0,3,3,3,3,3,3,3,1,0,4,4,4,4,1,0,13,13,13,13,13,13,13,13,13,27,27,27,27,13,13,13,13,13,13,6,2,2,2,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Eskişehir,0,0,2,2,2,2,0,7,7,7,7,3,3,1,1,1,0,10,10,10,4,4,4,4,1,1,0,13,13,13,13,6,6,6,6,6,6,2,0,19,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Gaziantep,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,1,1,0,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
Giresun,0,1,0,1,0,1,1,1,0,5,5,5,12,12,12,5,5,5,5,5,5,2,2,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,41,41,41,41,41,41,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Gümüşhane,0,1,0,3,3,3,3,3,3,3,1,0,5,5,5,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1,1,0,19,19,19,19,19,19,9,9,9,9,9,9,9,4,1,0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
Hakkari,0,0,2,2,2,2,0,0,8,8,3,1,0,8,8,8,8,8,8,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
Hatay,0,0,1,0,1,0,5,5,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,5,5,2,2,0,28,28,28,28,28,28,28,28,28,13,6,6,6,6,2,0,22,22,22,22,10,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,35,35,35,35,35,35,35,35,35,35
Isparta,0,0,1,0,4,4,4,4,4,4,4,4,1,0,6,6,6,6,2,2,2,0,7,7,7,7,7,7,7,7,3,3,1,0,22,22,22,22,22,22,22,22,22,22,10,10,10,10,4,4,4,4,1,1,0,28,28,28,28,28,28,28,28,28,28,13,13,6,2,2,2,0,44,44,44,44,44,44,44,44,44
Iğdır,0,1,0,3,3,3,3,3,3,3,1,0,4,4,4,4,1,0,13,13,13,13,13,13,13,13,13,27,27,27,27,13,13,13,13,13,13,6,2,2,2,0,29,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,2,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
Kahramanmaraş,0,0,1,0,1,0,5,5,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,5,5,2,2,0,8,8,8,8,3,3,3,3,1,1,1,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Karabük,0,1,0,1,0,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,9,9,9,9,9,9,9,4,1,1,0,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,2,2,0,50,50
Karaman,0,0,1,0,1,0,5,5,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,5,5,2,2,0,28,28,28,28,28,28,28,28,28,13,6,6,6,6,2,0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,21,21,21,21,21,21,21,21,21
Kars,0,0,2,2,2,2,0,0,8,8,3,1,0,8,8,8,8,8,8,3,3,3,1,1,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,2,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Kastamonu,0,1,0,1,0,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,9,9,9,9,9,9,9,4,1,1,0,28,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,2,2,0,12,12,12,12,12,12,12,5,5,5,5,5,2,2,0,59,59,59,59,59,59,59
Kayseri,0,1,0,1,0,5,2,2,2,0,10,10,10,10,10,10,10,4,4,4,1,1,0,12,12,5,5,5,5,5,5,5,5,5,5,2,2,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,18,18,18,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,0,38,78,78,78
Kilis,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,1,1,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,24,24
Kocaeli,0,1,0,3,3,3,3,3,3,3,1,0,4,4,4,4,1,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
Konya,0,0,1,0,1,0,5,5,5,2,2,2,2,2,0,7,7,7,7,7,7,7,3,3,3,3,3,3,1,1,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Kütahya,0,0,1,0,4,4,4,4,4,4,4,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,0,20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Kırklareli,0,0,2,2,2,2,0,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,5,5,5,5,2,2,2,2,0,23,23,23,11,11,11,11,11,5,2,2,2,0,13,13,6,6,2,0,34,34,34,34,34,34,34,34,34,34,34,34
Kırıkkale,0,1,0,1,0,5,2,2,2,0,8,8,8,3,3,3,3,3,3,1,0,5,5,2,2,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,4,1,1,1,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Kırşehir,0,1,0,1,0,5,2,2,2,0,10,10,10,10,10,10,10,4,4,4,1,1,0,12,12,5,5,5,5,5,5,5,5,5,5,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,13,13,13,13,13,13,13,6,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Malatya,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,4,1,1,0,10,10,10,10,4,4,1,1,0,6,6,2,2,2,2,0,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,1,0,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,5,5,5,5,5,5,5,2,0,54
Manisa,0,0,1,0,4,4,4,4,4,4,4,4,1,0,6,6,6,6,2,2,2,0,22,22,22,22,22,22,22,22,22,22,22,22,10,10,10,10,10,10,10,10,10,10,4,4,1,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Mardin,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,4,1,1,0,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,5,5,5,2,2,0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
Mersin,0,0,1,0,1,0,5,5,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,5,5,2,2,0,8,8,8,8,3,3,3,3,1,1,1,0,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,7,3,1,1,1,1,1,1,1,1,0,36,36,36,73,73,73,73,73,73,73,73
Muğla,0,0,1,0,4,4,4,4,4,4,4,4,1,0,6,6,6,6,2,2,2,0,7,7,7,7,7,7,7,7,3,3,1,0,22,22,22,22,22,22,22,22,22,22,10,10,10,10,4,4,4,4,1,1,0,55,55,55,55,55,55,55,27,27,27,27,27,13,6,6,6,6,6,2,0,3,1,0,38,38,38
Muş,0,0,2,2,2,2,0,0,8,8,3,1,0,13,13,13,13,13,6,6,6,6,6,6,6,6,6,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Nevşehir,0,1,0,1,0,5,2,2,2,0,10,10,10,10,10,10,10,4,4,4,1,1,0,12,12,5,5,5,5,5,5,5,5,5,5,2,2,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,18,18,18,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,1,0,36,36,36,36
Niğde,0,0,1,0,1,0,5,5,5,2,2,2,2,2,0,7,7,7,7,7,7,7,3,3,3,3,3,3,1,1,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,6,6,2,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55
Ordu,0,1,0,1,0,1,1,1,0,5,5,5,12,12,12,5,5,5,5,5,5,2,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,11,5,5,2,0,33,33,33,33,33,33,33,33,33,33,33,33,33
Osmaniye,0,0,1,0,1,0,5,5,5,2,2,2,2,2,0,12,12,12,12,12,12,12,12,5,5,2,2,0,28,28,28,28,28,28,28,28,28,13,6,6,6,6,2,0,22,22,22,22,10,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,24,24,24,24,24,24,24,24,11,11
Rize,0,1,0,3,3,3,3,3,3,3,1,0,5,5,5,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1,1,0,19,19,19,19,19,19,9,9,9,9,9,9,9,4,1,0,23,11,11,11,5,5,5,5,5,2,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Sakarya,0,1,0,1,0,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,9,9,9,9,9,9,9,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,1,1,1,0,3,3,3,3,3,3,3,3,3,1,1,0,36,36,36,36,17,17,17,17
Samsun,0,1,0,1,0,1,1,1,0,5,5,5,12,12,12,5,5,5,5,5,5,2,2,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,5,2,2,2,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,26
Siirt,0,0,2,2,2,2,0,0,1,1,0,7,7,7,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,3,3,3,3,1,1,1,1,0,45,45,45,45,45,45,45,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Sinop,0,1,0,1,0,1,1,1,0,5,5,5,12,12,12,5,5,5,5,5,5,2,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,11,5,5,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28
Sivas,0,1,0,1,0,5,2,2,2,0,10,10,10,10,10,10,10,4,4,4,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,29,29,29,29,29,29,29
Tekirdağ,0,0,2,2,2,2,0,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,5,5,5,5,2,2,2,2,0,23,23,23,11,11,11,11,11,5,2,2,2,0,13,13,6,6,2,0,21,21,21,10,10,10,10,10,10,10,10,10
Tokat,0,1,0,1,0,1,1,1,0,5,5,5,12,12,12,5,5,5,5,5,5,2,2,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,5,2,2,2,0,38,38,38,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Trabzon,0,1,0,3,3,3,3,3,3,3,1,0,5,5,5,2,2,2,0,8,8,8,8,8,8,8,8,8,3,3,1,1,0,19,19,19,19,19,19,9,9,9,9,9,9,9,4,1,0,23,11,11,11,5,5,5,5,5,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Tunceli,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,4,1,1,0,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,5,5,5,2,2,0,14,14,14,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,14,14,14,14,14,14
Uşak,0,0,1,0,4,4,4,4,4,4,4,4,1,0,6,6,6,6,2,2,2,0,7,7,7,7,7,7,7,7,3,3,1,0,22,22,22,22,22,22,22,22,22,22,10,10,10,10,4,4,4,4,1,1,0,55,55,55,55,55,55,55,27,27,27,27,27,13,6,6,6,6,6,2,0,3,1,0,26,26,12
Van,0,0,2,2,2,2,0,0,8,8,3,1,0,8,8,8,8,8,8,3,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Yalova,0,0,2,2,2,2,0,7,7,7,7,3,3,1,1,1,0,10,10,10,4,4,4,4,1,1,0,6,6,2,2,0,8,8,8,8,8,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,8,8,3,3,3,1,0,55,55,55,55,55,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Yozgat,0,1,0,1,0,5,2,2,2,0,10,10,10,10,10,10,10,4,4,4,1,1,0,12,12,5,5,5,5,5,5,5,5,5,5,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,13,13,13,13,13,13,13,6,2,0,28,28,28,13,13,13,13,13,13,13,13,13,13,13,13,13
Zonguldak,0,1,0,1,0,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,20,20,20,20,20,20,9,9,9,9,9,9,9,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,1,1,1,0,3,3,3,3,3,3,3,3,3,1,1,0,14,6,6,6,6,6,6,6
Çanakkale,0,0,2,2,2,2,0,7,7,7,7,3,3,1,1,1,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,17,17,17,17,17,17,17,8,8,8,8
Çankırı,0,1,0,1,0,5,2,2,2,0,8,8,8,3,3,3,3,3,3,1,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10,4,4,4,4,4,4,4,4,4
Çorum,0,1,0,1,0,5,2,2,2,0,8,8,8,3,3,3,3,3,3,1,0,5,5,2,2,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,12,12,5
İstanbul,0,0,2,2,2,2,0,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,5,5,5,5,2,2,2,2,0,50,50,50,50,50,50,50,50,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,11,11,11,5,2
İzmir,0,0,1,0,4,4,4,4,4,4,4,4,1,0,6,6,6,6,2,2,2,0,22,22,22,22,22,22,22,22,22,22,22,22,10,10,10,10,10,10,10,10,10,10,4,4,1,0,22,22,22,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,1,1,1,0,8,3,3,3,3
Şanlıurfa,0,0,1,0,1,0,6,6,6,6,6,6,6,6,2,0,4,1,1,0,10,10,10,10,4,4,1,1,0,6,6,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,8,8,8,8,3,1,1,1,1
Şırnak,0,0,2,2,2,2,0,0,1,1,0,7,7,7,7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,3,3,3,3,1,1,1,1,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,12,12,12,12,12,12,12,12,12,12,12,5,2,0
