0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Balıkesir,0,0,1,0,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,13,13,13,13,13,13,13,13,13,13,6,2,2,2,2,0,39,39,39,39,39,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,4,4,4,4,4,4,4,4,4,4,1,0,36,74,74,74,74,74,74,74
Bartın,0,1,0,1,1,0,6,6,6,6,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,3,3,1,1,1,1,0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
Batman,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,4,1,0,8,3,1,1,1,0,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,2,0,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
Bayburt,0,1,0,1,1,0,2,2,0,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,2,0,30,30,30,30,30,30,14,14,14,14,14,14,14,14,14,14,6,2,0,10,10,10,10,10,4,4,1,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
Bilecik,0,0,1,0,4,1,1,0,2,2,0,11,11,11,11,11,5,5,5,5,5,5,5,5,2,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
Bingöl,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,4,1,0,8,3,1,1,1,0,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,2,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
Bitlis,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,4,1,0,8,3,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,9,9,4,1,0,36,36,36,36,36,36,36
Bolu,0,1,0,1,1,0,6,6,6,6,2,2,2,2,0,5,2,2,2,2,2,2,2,0,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
Burdur,0,0,1,0,4,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,10,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,3,1,0,72,72,72,72,72,72,72,72,72
Bursa,0,0,1,0,0,4,4,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,1,1,0,8,8,8,8,8,8,3,3,1,1,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Denizli,0,0,1,0,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,5,5,5,5,2,0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
Diyarbakır,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,2,2,0,13,13,13,13,13,13,13,13,6,6,6,6,6,6,2,2,2,0,6,2,2,0,55,55,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Düzce,0,1,0,1,1,0,6,6,6,6,2,2,2,2,0,5,2,2,2,2,2,2,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,11,11,5,2,2,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67
Edirne,0,1,0,1,1,0,2,2,0,9,9,9,4,1,1,1,1,0,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,4,4,4,4,4,4,4,1,1,1,1,1,0,5,5,5,5,2,0,32,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
Elazığ,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,71,71,71,71,71,71,71,71,71,71
Erzincan,0,0,1,0,0,4,4,1,1,0,6,6,6,6,2,0,16,16,16,7,7,7,7,7,7,7,7,7,3,1,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
Erzurum,0,0,1,0,0,4,4,1,1,0,6,6,6,6,2,0,11,11,11,11,11,11,11,11,5,5,5,2,2,2,0,15,15,15,15,15,15,7,7,3,3,3,3,1,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Eskişehir,0,0,1,0,4,1,1,0,2,2,0,11,11,11,11,11,5,5,5,5,5,5,5,5,2,2,2,0,16,16,16,16,16,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
Gaziantep,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,2,2,2,0,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
Giresun,0,1,0,1,1,0,2,2,0,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,2,0,30,30,30,30,30,30,14,14,14,14,14,14,14,14,14,14,6,2,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Gümüşhane,0,1,0,1,1,0,2,2,0,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,2,0,30,30,30,30,30,30,14,14,14,14,14,14,14,14,14,14,6,2,0,10,10,10,10,10,4,4,1,0,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
Hakkari,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,4,1,0,8,3,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,0,46,46,46,46,46,46,46,46,46,46,46,46,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,4,1,0,78,78,78
Hatay,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,2,0,20,20,20,20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,1,1,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Isparta,0,0,1,0,4,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,0,8,8,8,8,8,8,8,8,3,3,1,1,1,1,0,21,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,4,4,4,4,4,1,1,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Iğdır,0,0,1,0,0,4,4,1,1,0,6,6,6,6,2,0,11,11,11,11,11,11,11,11,5,5,5,2,2,2,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
Kahramanmaraş,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,2,2,2,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
Karabük,0,1,0,1,1,0,6,6,6,6,2,2,2,2,0,5,2,2,2,2,2,2,2,0,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,2,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Karaman,0,0,2,2,2,2,0,4,4,4,4,4,1,0,6,6,6,6,6,6,6,6,6,2,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
Kars,0,0,1,0,0,4,4,1,1,0,6,6,6,6,2,0,11,11,11,11,11,11,11,11,5,5,5,2,2,2,0,15,15,15,15,15,15,7,7,3,3,3,3,1,0,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
Kastamonu,0,1,0,1,1,0,6,6,6,6,2,2,2,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,3,3,1,1,1,1,0,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
Kayseri,0,1,0,3,3,3,3,3,3,3,3,1,0,4,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,0,6,6,6,2,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
Kilis,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,1,0,38,38,38,38
Kocaeli,0,0,1,0,0,4,4,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,14,6,6,6,6,6,2,2,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Konya,0,0,2,2,2,2,0,4,4,4,4,4,1,0,6,6,6,6,6,6,6,6,6,2,0,10,4,4,4,4,4,4,4,4,4,4,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,12,5,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Kütahya,0,0,1,0,4,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,10,4,1,1,0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
Kırklareli,0,1,0,1,1,0,2,2,0,9,9,9,4,1,1,1,1,0,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,4,4,4,4,4,4,4,1,1,1,1,1,0,5,5,5,5,2,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
Kırıkkale,0,1,0,3,3,3,3,3,3,3,3,1,0,4,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,0,6,6,6,2,0,29,29,29,29,29,29,29,59,59,59,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
Kırşehir,0,0,2,2,2,2,0,4,4,4,4,4,1,0,6,6,6,6,6,6,6,6,6,2,0,10,4,4,4,4,4,4,4,4,4,4,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,12,5,2,0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
Malatya,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,19,19,19,19,19,19,19,19,19,19
Manisa,0,0,1,0,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,5,5,5,5,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Mardin,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,2,2,0,13,13,13,13,13,13,13,13,6,6,6,6,6,6,2,2,2,0,6,2,2,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Mersin,0,0,2,2,2,2,0,4,4,4,4,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,30,30,30,30,14,14,14,14,14,14,6,2,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,8,8,8,8,8,8,8,8,8,3,1,0,17
Muğla,0,0,1,0,4,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,10,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,3,1,0,4,4,1,0,76,76,76,76,76
Muş,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,4,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Nevşehir,0,0,2,2,2,2,0,4,4,4,4,4,1,0,6,6,6,6,6,6,6,6,6,2,0,10,4,4,4,4,4,4,4,4,4,4,1,0,18,18,18,18,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,0,69,69,69,69,69,69,69,69,69,69,69,69
Niğde,0,0,2,2,2,2,0,4,4,4,4,4,1,0,6,6,6,6,6,6,6,6,6,2,0,10,4,4,4,4,4,4,4,4,4,4,1,0,18,18,18,18,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,1,0,16,7,7,7,3,3,3,3,1,0,34,34
Ordu,0,1,0,1,1,0,2,2,0,1,1,0,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,2,2,2,2,2,0,3,1,1,1,1,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
Osmaniye,0,0,2,2,2,2,0,4,4,4,4,4,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,30,30,30,30,14,14,14,14,14,14,6,2,0,43,43,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Rize,0,1,0,1,1,0,2,2,0,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,2,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,16,7,3,3,3,1,0,37,37,37,37,37,37
Sakarya,0,1,0,1,1,0,6,6,6,6,2,2,2,2,0,5,2,2,2,2,2,2,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,11,11,5,2,2,0,38,38,38,38,38,38,38,38,38,38,18,18,18,18
Samsun,0,1,0,1,1,0,2,2,0,1,1,0,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Siirt,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,4,1,0,8,3,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,9,9,4,1,0,22,22,22,22,22,22,22
Sinop,0,1,0,1,1,0,2,2,0,1,1,0,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,2,2,2,2,2,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Sivas,0,1,0,3,3,3,3,3,3,3,3,1,0,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,7,7,7,3,3,3,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Tekirdağ,0,1,0,1,1,0,2,2,0,9,9,9,4,1,1,1,1,0,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,4,4,4,4,4,4,4,1,1,1,1,1,0,29,29,29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Tokat,0,1,0,1,1,0,2,2,0,1,1,0,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,2,2,2,2,2,0,3,1,1,1,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
Trabzon,0,1,0,1,1,0,2,2,0,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,2,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,16,7,3,3,3,1,0,10,10,10,10,10,10
Tunceli,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,2,2,0,13,13,13,13,13,13,13,13,6,6,6,6,6,6,2,2,2,0,25,25,25,25,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Uşak,0,0,1,0,4,1,1,0,2,2,0,3,3,3,3,3,3,3,3,1,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,10,4,1,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,3,1,0,4,4,1,0,9,9,9,9,9
Van,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,3,3,3,3,3,1,0,29,29,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Yalova,0,0,1,0,0,4,4,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,14,14,6,6,6,6,6,2,2,0,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,4,4,4,4,4
Yozgat,0,1,0,3,3,3,3,3,3,3,3,1,0,4,4,4,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Zonguldak,0,1,0,1,1,0,6,6,6,6,2,2,2,2,0,5,2,2,2,2,2,2,2,0,11,11,11,11,11,11,11,11,5,5,5,5,5,5,2,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Çanakkale,0,0,1,0,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,13,13,13,13,13,13,13,13,13,13,6,2,2,2,2,0,39,39,39,39,39,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,4,4,4,4,4,4,4,4,4,4,1,0,34,34,34,34,34,34,16,16
Çankırı,0,1,0,3,3,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,6,6,6,2,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8
Çorum,0,1,0,3,3,3,3,3,3,3,3,1,0,13,13,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,6,6,6,2,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,3,1,0,34,34,34,16,16,16,16,16,16,7,7
İstanbul,0,1,0,1,1,0,2,2,0,9,9,9,4,1,1,1,1,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,18,18,18,18,18,18,18,18,18,18,8,8,8,3
İzmir,0,0,1,0,4,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,13,13,13,13,13,13,13,13,13,13,6,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,34,34,16,16,16,7,7,7,7,7,7,3,1
Şanlıurfa,0,0,2,2,2,2,0,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,3,3,3,3,3,3,1,0,14,14,14,14,6,6,6,6,6,6,2,0,20,20,20,20,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Şırnak,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,2,0,4,1,0,8,3,1,1,1,0,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,0,46,46,46,46,46,46,46,46,46,46,46,46,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,4,1,0,3,1,0
