0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Ağrı,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,3,3,3,1,0,70,70,70,70,70,70,70,70,70,70,70
Balıkesir,0,1,0,3,3,3,3,7,7,7,3,3,1,0,14,6,2,2,2,2,0,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,4,4,4,4,1,1,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
Bartın,0,0,2,2,2,0,2,2,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,1,0,30,30,30,30,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,33,68,68,68,68,68,68,68,68,68,68,68,68,68
Batman,0,1,0,1,0,2,0,0,8,8,8,8,8,8,8,8,8,8,3,1,1,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,1,1,0,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
Bayburt,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,3,3,3,3,3,3,3,1,1,0,15,15,31,31,31,31,31,31,31,15,15,15,7,7,7,7,7,7,3,1,1,1,0,22,22,22,22,22,10,10,10,10,10,4,4,1,0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
Bilecik,0,1,0,3,3,3,3,7,7,7,3,3,1,0,1,1,1,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,75,75,75,75,75,75
Bingöl,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,14,14,14,14,6,6,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,5,5,5,5,5,5,2,2,2,2,0,20,20,20,20,20,9,9,9,9,4,1,0,76,76,76,76,76
Bitlis,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,14,14,14,14,6,6,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,5,5,5,5,5,5,2,2,2,2,0,20,20,20,20,20,9,9,9,9,4,1,0,46,46,46,46,46
Bolu,0,0,2,2,2,0,2,2,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,1,0,4,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,8,8,8,8,8,3,3,3,3,1,1,1,0,69,69,69,69,69,69,69,69,69,69,69,69
Burdur,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,5,5,5,5,5,5,2,0,25,25,25,25,25,25,25,25,12,12,12,12,12,12,12,5,5,5,5,5,5,2,2,2,2,2,0,78,78,78
Bursa,0,0,2,2,2,0,6,6,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,2,0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
Denizli,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
Diyarbakır,0,1,0,1,0,2,0,0,8,8,8,8,8,8,8,8,8,8,3,1,1,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,1,1,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
Düzce,0,0,2,2,2,0,2,2,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,1,0,4,4,4,4,4,1,1,0,31,31,31,31,31,31,31,31,31,15,7,7,7,7,7,7,7,7,3,3,3,3,1,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
Edirne,0,0,2,2,2,0,2,2,0,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,2,0,33,33,33,33,33,33,33,33,33,33,33,33,33
Elazığ,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,14,14,14,14,6,6,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,11,11,5,5,5,5,5,5,2,2,2,2,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Erzincan,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,3,3,3,3,3,3,3,1,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Erzurum,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,3,3,3,3,3,3,3,1,1,0,15,15,31,31,31,31,31,31,31,15,15,15,7,7,7,7,7,7,3,1,1,1,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
Eskişehir,0,1,0,3,3,3,3,7,7,7,3,3,1,0,14,6,2,2,2,2,0,5,5,2,2,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,13,13,13,6,2,0,73,73,73,73,73,73,73,73
Gaziantep,0,1,0,1,0,2,0,3,3,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,0,12,5,5,5,5,2,2,2,2,0,15,15,15,15,15,15,7,3,3,3,3,3,3,3,1,0,22,22,22,22,22,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,1,1,0,48
Giresun,0,0,2,2,2,0,6,6,2,2,2,0,3,1,0,14,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,6,2,2,0,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,4,4,1,0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
Gümüşhane,0,0,2,2,2,0,6,6,2,2,2,0,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,15,15,15,15,15,15,15,7,3,3,1,0,8,8,8,3,1,0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
Hakkari,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,16,16,16,16,16,16,16,16,16,16,7,7,7,3,3,3,3,3,3,3,3,3,1,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
Hatay,0,1,0,1,0,2,0,3,3,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,0,12,5,5,5,5,2,2,2,2,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,4,4,4,4,1,0,37,37,37,37,37,37
Isparta,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,5,5,5,5,5,5,2,0,25,25,25,25,25,25,25,25,12,12,12,12,12,12,12,5,5,5,5,5,5,2,2,2,2,2,0,53,53,53
Iğdır,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,4,4,1,0,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
Kahramanmaraş,0,1,0,1,0,2,0,3,3,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,0,12,5,5,5,5,2,2,2,2,0,15,15,15,15,15,15,7,3,3,3,3,3,3,3,1,0,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
Karabük,0,0,2,2,2,0,2,2,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,1,0,4,4,4,4,4,1,1,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,8,8,8,8,8,8,3,3,3,3,1,1,1,0,41,41,41,41,41,41,41,41,41,41,41,41
Karaman,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2,2,2,2,0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,22,22,22,22,22
Kars,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,3,3,3,1,0,55,55,55,55,55,55,55,55,55,55,55
Kastamonu,0,0,2,2,2,0,2,2,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,1,0,30,30,30,30,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Kayseri,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,9,9,9,9,9,9,9,4,1,0,6,6,6,6,6,6,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,27,27,27,27,27,27,27,27,27,27,27
Kilis,0,1,0,1,0,2,0,3,3,3,1,1,0,13,13,13,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,2,2,2,0,19,19,19,19,9,9,9,9,9,9,4,4,4,4,4,1,1,1,1,0,44,44,44,44,44,44,44
Kocaeli,0,0,2,2,2,0,6,6,2,2,2,0,3,1,0,14,6,6,6,6,2,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,10,10,10,10,4,1,1,0,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
Konya,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,2,2,2,2,2,0,8,8,8,8,8,8,8,8,8,3,1,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Kütahya,0,1,0,3,3,3,3,7,7,7,3,3,1,0,14,6,2,2,2,2,0,5,5,2,2,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,13,13,13,6,2,0,42,42,42,42,42,42,42,42
Kırklareli,0,0,2,2,2,0,2,2,0,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,2,0,36,36,36,36,36,36,36,36,36,36,36,36,36
Kırıkkale,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,1,0,15,15,15,15,15,15,15,15,7,7,7,7,3,1,0,13,13,13,13,6,6,6,2,0,72,72,72,72,72,72,72,72,72
Kırşehir,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,9,9,9,9,9,9,9,4,1,0,6,6,6,6,6,6,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,0,18,18,18,18,18,18,8,8,8,8,8,8,8,3,3,3,3,3,3,3,1,0,77,77,77,77
Malatya,0,1,0,1,0,2,0,3,3,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,0,7,7,7,7,7,7,7,3,1,1,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,20,20,20,20,20,20,20,20
Manisa,0,1,0,3,3,3,3,7,7,7,3,3,1,0,14,6,2,2,2,2,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,4,4,4,4,4,4,4,1,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,26,26,26
Mardin,0,1,0,1,0,2,0,3,3,3,1,1,0,13,13,13,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
Mersin,0,1,0,1,0,2,0,3,3,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,0,7,7,7,7,7,7,7,3,1,1,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,17,17,17,35,35,35,35,35,35,35,35,35,35
Muğla,0,1,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,5,5,5,5,5,5,5,5,5,2,0,9,9,9,4,4,4,1,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
Muş,0,1,0,1,0,2,0,0,8,8,8,8,8,8,8,8,8,8,3,1,1,1,1,1,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,51,51,51,51,51,51,51,51,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Nevşehir,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,9,9,9,9,9,9,9,4,1,0,6,6,6,6,6,6,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,0,18,18,18,18,18,18,8,8,8,8,8,8,8,3,3,3,3,3,3,3,1,0,48,48,48,23
Niğde,0,0,1,0,1,1,1,1,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,2,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,13,13,13,13
Ordu,0,0,2,2,2,0,2,2,0,0,7,7,7,3,3,3,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Osmaniye,0,1,0,1,0,2,0,3,3,3,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,1,0,12,5,5,5,5,2,2,2,2,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9,9,9,9,9,4,4,4,4,1,0,16,16,16,16,16,16
Rize,0,0,2,2,2,0,6,6,2,2,2,0,3,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,15,15,15,15,15,15,15,7,3,3,1,0,8,8,8,3,1,0,26,26,26,26,26,54,54,54,54,54,54,54,54,54,54,54,54,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12
Sakarya,0,0,2,2,2,0,6,6,2,2,2,0,3,1,0,14,6,6,6,6,2,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,10,10,10,10,4,1,1,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
Samsun,0,0,2,2,2,0,6,6,2,2,2,0,3,1,0,14,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,6,2,2,0,18,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Siirt,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,14,14,14,14,6,6,2,0,9,9,9,9,4,4,1,1,1,1,1,0,36,36,36,36,36,36,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,8,17,17,17,17,17,17,17,17,17,17
Sinop,0,0,2,2,2,0,2,2,0,0,7,7,7,3,3,3,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Sivas,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,9,9,9,9,9,9,9,4,1,0,27,27,27,27,27,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,2,2,2,0,8,8,8,8,8,8,8,8,8,8
Tekirdağ,0,0,2,2,2,0,2,2,0,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,3,1,0,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,21,21,21,21,21,21,21
Tokat,0,0,2,2,2,0,2,2,0,0,7,7,7,3,3,3,3,3,1,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,20,20,20,20,9,9,9,9,9,9,9,9
Trabzon,0,0,2,2,2,0,6,6,2,2,2,0,3,1,0,14,6,6,6,6,2,0,13,13,13,13,13,13,13,13,13,13,13,6,2,2,0,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Tunceli,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,16,16,16,16,16,16,16,16,16,16,7,7,7,3,3,3,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,2,2,2,2,2,2,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
Uşak,0,1,0,3,3,3,3,7,7,7,3,3,1,0,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Van,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,16,16,16,16,16,16,16,16,16,16,7,7,7,3,3,3,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,5,5,5,2,2,2,2,2,2,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7
Yalova,0,0,2,2,2,0,6,6,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,2,0,30,30,30,30,30,30,30,30,30,30,30,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Yozgat,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,9,9,9,9,9,9,9,4,1,0,27,27,27,27,27,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,6,2,2,2,0,6,6,6,6,6,6,6,6,6,6
Zonguldak,0,0,2,2,2,0,2,2,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,1,0,4,4,4,4,4,1,1,0,31,31,31,31,31,31,31,31,31,15,7,7,7,7,7,7,7,7,3,3,3,3,1,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,10,10,10,10,10
Çanakkale,0,1,0,3,3,3,3,7,7,7,3,3,1,0,14,6,2,2,2,2,0,5,5,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,4,4,4,4,1,1,0,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3
Çankırı,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,1,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,23,23,23,11
Çorum,0,0,1,0,1,1,1,1,1,1,0,6,6,6,6,2,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,3,3,3,1,0,15,15,15,15,15,15,15,15,7,7,7,7,3,1,0,13,13,13,13,6,6,6,2,0,23,23,23,23,23,11,11,11,5
İstanbul,0,0,2,2,2,0,2,2,0,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,3,1,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,4,4,4,4,4
İzmir,0,1,0,3,3,3,3,7,7,7,3,3,1,0,14,6,2,2,2,2,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,4,4,4,4,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,2,0,1,1
Şanlıurfa,0,1,0,1,0,2,0,3,3,3,1,1,0,13,13,13,13,13,13,13,13,13,6,6,6,6,6,2,2,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,2,2,2,0,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,12,12,12,12,5,5,2
Şırnak,0,1,0,1,0,2,0,0,6,6,6,2,2,2,2,0,14,14,14,14,6,6,2,0,9,9,9,9,4,4,1,1,1,1,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11,11,11,5,2,2,0
